group_id,rank,candidate_count,rr,split,size_class,weak_signal_score,weight,top1,top3,top5,top10,baseline_rank,rank_gain_vs_baseline
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t071,20,40,0.05,valid,8x10,0.11584325478658397,0.08,0,0,0,0,21,1
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t072,39,40,0.02564102564102564,valid,8x10,0.13962155583888974,0.08,0,0,0,0,40,1
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t073,7,40,0.14285714285714285,valid,8x10,0.39847537601934735,0.08,0,0,0,1,28,21
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t075,35,40,0.02857142857142857,valid,8x10,0.12813602281290593,0.08,0,0,0,0,12,-23
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t076,27,40,0.037037037037037035,valid,8x10,0.09381342853362146,0.08,0,0,0,0,14,-13
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t078,1,40,1.0,valid,8x10,0.3590054802220548,0.08,1,1,1,1,2,1
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t080,31,40,0.03225806451612903,valid,8x10,0.10846708880742922,0.08,0,0,0,0,22,-9
刮刮卡製作 1:80刮:2:1::r30::m000::t001,21,24,0.047619047619047616,holdout,8x10,0.23072898405057327,0.08,0,0,0,0,21,0
刮刮卡製作 1:80刮:2:1::r30::m000::t002,11,24,0.09090909090909091,holdout,8x10,0.2720447894239085,0.08,0,0,0,0,16,5
刮刮卡製作 1:80刮:2:1::r30::m000::t004,7,24,0.14285714285714285,holdout,8x10,0.3437760057260671,0.08,0,0,0,1,3,-4
刮刮卡製作 1:80刮:2:1::r30::m000::t007,16,24,0.0625,holdout,8x10,0.22400406541109497,0.08,0,0,0,0,10,-6
刮刮卡製作 1:80刮:2:1::r30::m000::t008,4,24,0.25,holdout,8x10,0.25565897251033526,0.08,0,0,1,1,4,0
刮刮卡製作 1:80刮:2:1::r30::m000::t017,24,24,0.041666666666666664,holdout,8x10,0.22326999340998457,0.08,0,0,0,0,22,-2
刮刮卡製作 1:80刮:2:1::r30::m000::t022,7,24,0.14285714285714285,holdout,8x10,0.2720447894239085,0.08,0,0,0,1,11,4
刮刮卡製作 1:80刮:2:1::r30::m000::t024,16,24,0.0625,holdout,8x10,0.3437760057260671,0.08,0,0,0,0,13,-3
刮刮卡製作 1:80刮:2:1::r30::m000::t028,17,24,0.058823529411764705,holdout,8x10,0.25565897251033526,0.08,0,0,0,0,19,2
刮刮卡製作 1:80刮:2:1::r30::m000::t039,4,24,0.25,holdout,8x10,0.24644870727191992,0.08,0,0,1,1,4,0
刮刮卡製作 1:80刮:2:1::r30::m000::t040,6,24,0.16666666666666666,holdout,8x10,0.2720447894239085,0.08,0,0,0,1,8,2
刮刮卡製作 1:80刮:2:1::r30::m000::t042,1,24,1.0,holdout,8x10,0.2720447894239085,0.08,1,1,1,1,1,0
刮刮卡製作 1:80刮:2:1::r30::m000::t047,8,24,0.125,holdout,8x10,0.22400406541109497,0.08,0,0,0,1,12,4
刮刮卡製作 1:80刮:2:1::r30::m000::t048,2,24,0.5,holdout,8x10,0.25565897251033526,0.08,0,1,1,1,7,5
刮刮卡製作 1:80刮:2:1::r30::m000::t050,11,24,0.09090909090909091,holdout,8x10,0.2720447894239085,0.08,0,0,0,0,12,1
刮刮卡製作 1:80刮:2:1::r30::m000::t053,18,24,0.05555555555555555,holdout,8x10,0.24203252357352445,0.08,0,0,0,0,19,1
刮刮卡製作 1:80刮:2:1::r30::m000::t056,1,24,1.0,holdout,8x10,0.23072898405057327,0.08,1,1,1,1,1,0
刮刮卡製作 1:80刮:2:1::r30::m000::t065,3,24,0.3333333333333333,holdout,8x10,0.2754704507063439,0.08,0,1,1,1,21,18
刮刮卡製作 1:80刮:2:1::r30::m000::t070,24,24,0.041666666666666664,holdout,8x10,0.268574032994227,0.08,0,0,0,0,24,0
刮刮卡製作 1:80刮:2:1::r30::m000::t071,6,24,0.16666666666666666,holdout,8x10,0.23072898405057327,0.08,0,0,0,1,1,-5
刮刮卡製作 1:80刮:2:1::r30::m000::t072,11,24,0.09090909090909091,holdout,8x10,0.2720447894239085,0.08,0,0,0,0,13,2
刮刮卡製作 1:80刮:2:1::r30::m000::t073,15,24,0.06666666666666667,holdout,8x10,0.24977847899403616,0.08,0,0,0,0,8,-7
刮刮卡製作 1:80刮:2:1::r30::m000::t076,1,24,1.0,holdout,8x10,0.2275235019372397,0.08,1,1,1,1,1,0
刮刮卡製作 1:80刮:2:1::r30::m000::t080,13,24,0.07692307692307693,holdout,8x10,0.2720447894239085,0.08,0,0,0,0,8,-5
刮刮卡製作 1:80刮:2:1::r50::m000::t012,27,40,0.037037037037037035,holdout,8x10,0.2828396528054018,0.08,0,0,0,0,12,-15
刮刮卡製作 1:80刮:2:1::r50::m000::t016,10,40,0.1,holdout,8x10,0.32318873671878795,0.08,0,0,0,1,12,2
刮刮卡製作 1:80刮:2:1::r50::m000::t018,21,40,0.047619047619047616,holdout,8x10,0.3673417863931636,0.08,0,0,0,0,34,13
刮刮卡製作 1:80刮:2:1::r50::m000::t019,12,40,0.08333333333333333,holdout,8x10,0.39870279460608504,0.08,0,0,0,0,17,5
刮刮卡製作 1:80刮:2:1::r50::m000::t021,33,40,0.030303030303030304,holdout,8x10,0.30956207639638067,0.08,0,0,0,0,35,2
刮刮卡製作 1:80刮:2:1::r50::m000::t022,2,40,0.5,holdout,8x10,0.2992482012253792,0.08,0,1,1,1,2,0
刮刮卡製作 1:80刮:2:1::r50::m000::t024,32,40,0.03125,holdout,8x10,0.4248231532956383,0.08,0,0,0,0,12,-20
刮刮卡製作 1:80刮:2:1::r50::m000::t027,22,40,0.045454545454545456,holdout,8x10,0.5674121536128514,0.08,0,0,0,0,18,-4
刮刮卡製作 1:80刮:2:1::r50::m000::t028,32,40,0.03125,holdout,8x10,0.3673417863931636,0.08,0,0,0,0,35,3
刮刮卡製作 1:80刮:2:1::r50::m000::t032,34,40,0.029411764705882353,holdout,8x10,0.2828396528054018,0.08,0,0,0,0,39,5
刮刮卡製作 1:80刮:2:1::r50::m000::t034,6,40,0.16666666666666666,holdout,8x10,0.4091701826811145,0.08,0,0,0,1,7,1
刮刮卡製作 1:80刮:2:1::r50::m000::t035,33,40,0.030303030303030304,holdout,8x10,0.3517746921502058,0.08,0,0,0,0,2,-31
刮刮卡製作 1:80刮:2:1::r50::m000::t038,32,40,0.03125,holdout,8x10,0.3673417863931636,0.08,0,0,0,0,30,-2
刮刮卡製作 1:80刮:2:1::r50::m000::t039,30,40,0.03333333333333333,holdout,8x10,0.39586292409445967,0.08,0,0,0,0,11,-19
刮刮卡製作 1:80刮:2:1::r50::m000::t041,28,40,0.03571428571428571,holdout,8x10,0.30373572578868324,0.08,0,0,0,0,17,-11
刮刮卡製作 1:80刮:2:1::r50::m000::t044,14,40,0.07142857142857142,holdout,8x10,0.4091701826811145,0.08,0,0,0,0,1,-13
刮刮卡製作 1:80刮:2:1::r50::m000::t045,6,40,0.16666666666666666,holdout,8x10,0.3517746921502058,0.08,0,0,0,1,36,30
刮刮卡製作 1:80刮:2:1::r50::m000::t046,5,40,0.2,holdout,8x10,0.32318873671878795,0.08,0,0,1,1,7,2
刮刮卡製作 1:80刮:2:1::r50::m000::t049,9,40,0.1111111111111111,holdout,8x10,0.39870279460608504,0.08,0,0,0,1,27,18
刮刮卡製作 1:80刮:2:1::r50::m000::t050,26,40,0.038461538461538464,holdout,8x10,0.3026078245437804,0.08,0,0,0,0,22,-4
刮刮卡製作 1:80刮:2:1::r50::m000::t051,20,40,0.05,holdout,8x10,0.30956207639638067,0.08,0,0,0,0,23,3
刮刮卡製作 1:80刮:2:1::r50::m000::t053,16,40,0.0625,holdout,8x10,0.5876800031193735,0.08,0,0,0,0,29,13
刮刮卡製作 1:80刮:2:1::r50::m000::t054,3,40,0.3333333333333333,holdout,8x10,0.4091701826811145,0.08,0,1,1,1,39,36
刮刮卡製作 1:80刮:2:1::r50::m000::t055,31,40,0.03225806451612903,holdout,8x10,0.3517746921502058,0.08,0,0,0,0,34,3
刮刮卡製作 1:80刮:2:1::r50::m000::t056,20,40,0.05,holdout,8x10,0.32318873671878795,0.08,0,0,0,0,10,-10
刮刮卡製作 1:80刮:2:1::r50::m000::t057,9,40,0.1111111111111111,holdout,8x10,0.5674121536128514,0.08,0,0,0,1,11,2
刮刮卡製作 1:80刮:2:1::r50::m000::t058,23,40,0.043478260869565216,holdout,8x10,0.3673417863931636,0.08,0,0,0,0,32,9
刮刮卡製作 1:80刮:2:1::r50::m000::t059,15,40,0.06666666666666667,holdout,8x10,0.39870279460608504,0.08,0,0,0,0,19,4
刮刮卡製作 1:80刮:2:1::r50::m000::t060,38,40,0.02631578947368421,holdout,8x10,0.3026078245437804,0.08,0,0,0,0,24,-14
刮刮卡製作 1:80刮:2:1::r50::m000::t064,31,40,0.03225806451612903,holdout,8x10,0.4091701826811145,0.08,0,0,0,0,30,-1
刮刮卡製作 1:80刮:2:1::r50::m000::t065,20,40,0.05,holdout,8x10,0.3517746921502058,0.08,0,0,0,0,40,20
刮刮卡製作 1:80刮:2:1::r50::m000::t066,36,40,0.027777777777777776,holdout,8x10,0.32318873671878795,0.08,0,0,0,0,33,-3
刮刮卡製作 1:80刮:2:1::r50::m000::t067,2,40,0.5,holdout,8x10,0.5674121536128514,0.08,0,1,1,1,3,1
刮刮卡製作 1:80刮:2:1::r50::m000::t068,26,40,0.038461538461538464,holdout,8x10,0.3673417863931636,0.08,0,0,0,0,36,10
刮刮卡製作 1:80刮:2:1::r50::m000::t069,1,40,1.0,holdout,8x10,0.39870279460608504,0.08,1,1,1,1,1,0
刮刮卡製作 1:80刮:2:1::r50::m000::t073,31,40,0.03225806451612903,holdout,8x10,0.5876800031193735,0.08,0,0,0,0,18,-13
刮刮卡製作 1:80刮:2:1::r50::m000::t074,31,40,0.03225806451612903,holdout,8x10,0.4091701826811145,0.08,0,0,0,0,7,-24
刮刮卡製作 1:80刮:2:1::r50::m000::t075,2,40,0.5,holdout,8x10,0.3517746921502058,0.08,0,1,1,1,24,22
刮刮卡製作 1:80刮:2:1::r50::m000::t079,34,40,0.029411764705882353,holdout,8x10,0.39870279460608504,0.08,0,0,0,0,29,-5
刮刮卡製作 1:80刮:2:1::r50::m000::t080,8,40,0.125,holdout,8x10,0.3026078245437804,0.08,0,0,0,1,8,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t001,1,24,1.0,train,8x10,0.3729662870922829,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t010,1,24,1.0,train,8x10,0.45341120730863593,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t011,1,24,1.0,train,8x10,0.3729662870922829,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t013,1,24,1.0,train,8x10,0.4017459049571932,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t015,4,24,0.25,train,8x10,0.4012021147059278,0.1,0,0,1,1,2,-2
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t016,1,24,1.0,train,8x10,0.40740085119603275,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t020,1,24,1.0,train,8x10,0.44628623469676143,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t023,1,24,1.0,train,8x10,0.4017459049571932,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t024,1,24,1.0,train,8x10,0.4012021147059278,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t025,1,24,1.0,train,8x10,0.4012021147059278,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t030,1,24,1.0,train,8x10,0.44628623469676143,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t033,1,24,1.0,train,8x10,0.4017459049571932,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t034,2,24,0.5,train,8x10,0.4012021147059278,0.1,0,1,1,1,2,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t037,1,24,1.0,train,8x10,0.3793131903815242,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t039,1,24,1.0,train,8x10,0.5289180625592204,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t040,1,24,1.0,train,8x10,0.44628623469676143,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t052,1,24,1.0,train,8x10,0.40740085119603275,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t062,1,24,1.0,train,8x10,0.4044532391981841,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t063,1,24,1.0,train,8x10,0.4017459049571932,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t064,1,24,1.0,train,8x10,0.3993488132838263,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t070,1,24,1.0,train,8x10,0.44333862269891267,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t075,1,24,1.0,train,8x10,0.4012021147059278,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t076,1,24,1.0,train,8x10,0.40740085119603275,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r30::m000::t080,1,24,1.0,train,8x10,0.44628623469676143,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t001,1,40,1.0,train,8x10,0.4177093866889665,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t002,1,40,1.0,train,8x10,0.2408460396280281,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t006,1,40,1.0,train,8x10,0.2593679763687624,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t007,1,40,1.0,train,8x10,0.24006318980217017,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t009,2,40,0.5,train,8x10,0.2733825995186431,0.1,0,1,1,1,2,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t010,1,40,1.0,train,8x10,0.28548929467504813,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t012,1,40,1.0,train,8x10,0.2408460396280281,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t013,1,40,1.0,train,8x10,0.22057004822967824,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t016,1,40,1.0,train,8x10,0.2593679763687624,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t019,1,40,1.0,train,8x10,0.2803498322786435,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t024,1,40,1.0,train,8x10,0.2365516965191584,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t025,1,40,1.0,train,8x10,0.23215132903326735,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t026,1,40,1.0,train,8x10,0.2593679763687624,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t029,2,40,0.5,train,8x10,0.2803498322786435,0.1,0,1,1,1,2,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t030,1,40,1.0,train,8x10,0.28548929467504813,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t031,1,40,1.0,train,8x10,0.4177093866889665,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t033,1,40,1.0,train,8x10,0.22057004822967824,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t035,1,40,1.0,train,8x10,0.23215132903326735,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t037,1,40,1.0,train,8x10,0.2470304225621706,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t038,1,40,1.0,train,8x10,0.3990221195147038,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t040,1,40,1.0,train,8x10,0.29877680301167714,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t047,1,40,1.0,train,8x10,0.2470304225621706,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t049,1,40,1.0,train,8x10,0.2803498322786435,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t050,1,40,1.0,train,8x10,0.28548929467504813,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t051,2,40,0.5,train,8x10,0.4177093866889665,0.1,0,1,1,1,3,1
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t053,1,40,1.0,train,8x10,0.2124769750375027,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t060,1,40,1.0,train,8x10,0.28548929467504813,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t061,1,40,1.0,train,8x10,0.4177093866889665,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t062,1,40,1.0,train,8x10,0.2408460396280281,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t063,10,40,0.1,train,8x10,0.22057004822967824,0.1,0,0,0,1,2,-8
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t064,1,40,1.0,train,8x10,0.23594911787798067,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t066,8,40,0.125,train,8x10,0.2593679763687624,0.1,0,0,0,1,4,-4
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t067,1,40,1.0,train,8x10,0.2470304225621706,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t068,1,40,1.0,train,8x10,0.3990221195147038,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t069,1,40,1.0,train,8x10,0.2803498322786435,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t071,1,40,1.0,train,8x10,0.4177093866889665,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t075,1,40,1.0,train,8x10,0.22550946926526533,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t076,1,40,1.0,train,8x10,0.2593679763687624,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t079,1,40,1.0,train,8x10,0.2930058342674765,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::001::r50::m000::t080,1,40,1.0,train,8x10,0.28548929467504813,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t002,1,24,1.0,train,8x10,0.5628562335480399,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t009,1,24,1.0,train,8x10,0.5453930524350109,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t012,1,24,1.0,train,8x10,0.5559137687067539,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t017,1,24,1.0,train,8x10,0.5496244564612028,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t018,1,24,1.0,train,8x10,0.5496244564612028,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t024,1,24,1.0,train,8x10,0.5453930524350109,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t025,1,24,1.0,train,8x10,0.5496244564612028,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t028,2,24,0.5,train,8x10,0.5496244564612028,0.1,0,1,1,1,2,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t031,1,24,1.0,train,8x10,0.6029365982605097,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t034,1,24,1.0,train,8x10,0.5453930524350109,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t039,1,24,1.0,train,8x10,0.5453930524350109,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t040,1,24,1.0,train,8x10,0.5563980249281103,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t041,1,24,1.0,train,8x10,0.6029365982605097,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t046,1,24,1.0,train,8x10,0.5143967877180453,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t049,1,24,1.0,train,8x10,0.5453930524350109,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t052,1,24,1.0,train,8x10,0.5563980249281103,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t054,1,24,1.0,train,8x10,0.5453930524350109,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t057,1,24,1.0,train,8x10,0.5477009052302058,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t061,1,24,1.0,train,8x10,0.6029365982605097,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t065,1,24,1.0,train,8x10,0.5455066389413898,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t070,1,24,1.0,train,8x10,0.554474473697113,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t074,1,24,1.0,train,8x10,0.5432260634410707,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t079,1,24,1.0,train,8x10,0.5453930524350109,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r30::m000::t080,1,24,1.0,train,8x10,0.5563980249281103,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t004,1,40,1.0,train,8x10,0.6734961600745191,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t008,1,40,1.0,train,8x10,0.7587758113863303,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t009,1,40,1.0,train,8x10,0.6921609253120411,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t010,1,40,1.0,train,8x10,0.6877059462928206,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t013,1,40,1.0,train,8x10,0.6834363828988449,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t014,1,40,1.0,train,8x10,0.6734961600745191,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t016,1,40,1.0,train,8x10,0.8435423789214659,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t017,1,40,1.0,train,8x10,0.6877059462928206,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t019,1,40,1.0,train,8x10,0.6921609253120411,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t025,1,40,1.0,train,8x10,0.6557920965854458,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t027,1,40,1.0,train,8x10,0.6968054070297346,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t028,1,40,1.0,train,8x10,0.7587758113863303,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t030,2,40,0.5,train,8x10,0.6877059462928206,0.1,0,1,1,1,2,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t031,1,40,1.0,train,8x10,0.6402366576552099,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t033,1,40,1.0,train,8x10,0.6877059462928206,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t036,1,40,1.0,train,8x10,0.8435423789214659,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t039,1,40,1.0,train,8x10,0.6921609253120411,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t042,1,40,1.0,train,8x10,0.6168028605661013,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t043,1,40,1.0,train,8x10,0.6877059462928206,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t044,1,40,1.0,train,8x10,0.6734961600745191,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t045,1,40,1.0,train,8x10,0.647055972466,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t048,1,40,1.0,train,8x10,0.7587758113863303,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t049,1,40,1.0,train,8x10,0.6921609253120411,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t051,1,40,1.0,train,8x10,0.6402366576552099,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t052,1,40,1.0,train,8x10,0.6168028605661013,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t053,1,40,1.0,train,8x10,0.6877059462928206,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t056,1,40,1.0,train,8x10,0.8384421961674309,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t057,1,40,1.0,train,8x10,0.6968054070297346,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t059,1,40,1.0,train,8x10,0.7010590043857832,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t060,1,40,1.0,train,8x10,0.6877059462928206,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t065,1,40,1.0,train,8x10,0.647055972466,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t067,1,40,1.0,train,8x10,0.6877059462928206,0.1,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::002::r50::m000::t068,1,40,1.0,train,8x10,0.7587758113863303,0.1,1,1,1,1,1,0
